time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-06 00:00:00+00:00,98,10,748,273
2026-02-07 00:00:00+00:00,73,9,386,169
2026-02-08 00:00:00+00:00,65,7,590,198
2026-02-09 00:00:00+00:00,103,18,1047,319
2026-02-10 00:00:00+00:00,119,11,992,338
2026-02-11 00:00:00+00:00,74,11,1078,316
2026-02-12 00:00:00+00:00,25,11,807,272
2026-02-13 00:00:00+00:00,185,14,414,195
2026-02-14 00:00:00+00:00,50,17,298,144
2026-02-15 00:00:00+00:00,47,12,242,123
2026-02-16 00:00:00+00:00,33,19,520,189
2026-02-17 00:00:00+00:00,68,9,641,244
2026-02-18 00:00:00+00:00,90,15,633,295
2026-02-19 00:00:00+00:00,34,24,826,258
