time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-21 00:00:00+00:00,19.0,7.0,1777,268
2024-05-22 00:00:00+00:00,22.0,11.0,4727,595
2024-05-23 00:00:00+00:00,20.0,14.0,4094,531
2024-05-24 00:00:00+00:00,10.0,9.0,3530,496
2024-05-25 00:00:00+00:00,14.0,9.0,1696,260
2024-05-26 00:00:00+00:00,,,1618,270
2024-05-27 00:00:00+00:00,10.0,8.0,4012,533
2024-05-28 00:00:00+00:00,12.0,10.0,4225,618
2024-05-29 00:00:00+00:00,12.0,11.0,3838,533
2024-05-30 00:00:00+00:00,11.0,7.0,4101,528
2024-05-31 00:00:00+00:00,18.0,15.0,3804,480
2024-06-01 00:00:00+00:00,7.0,7.0,2312,264
2024-06-02 00:00:00+00:00,6.0,5.0,2103,237
2024-06-03 00:00:00+00:00,9.0,8.0,3735,567
2024-06-04 00:00:00+00:00,8.0,6.0,1705,256
