time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-23 00:00:00+00:00,11,5,1110,134
2024-06-24 00:00:00+00:00,8,6,4305,533
2024-06-25 00:00:00+00:00,12,4,4734,536
2024-06-26 00:00:00+00:00,3,3,3481,509
2024-06-27 00:00:00+00:00,62,6,3673,505
2024-06-28 00:00:00+00:00,15,3,3197,412
2024-06-29 00:00:00+00:00,3,3,1314,197
2024-06-30 00:00:00+00:00,2,2,1222,208
2024-07-01 00:00:00+00:00,10,2,2944,451
2024-07-02 00:00:00+00:00,86,4,3708,517
2024-07-03 00:00:00+00:00,44,3,3381,478
2024-07-04 00:00:00+00:00,52,8,3145,404
2024-07-05 00:00:00+00:00,33,3,3080,383
2024-07-06 00:00:00+00:00,7,2,1414,223
2024-07-07 00:00:00+00:00,105,1,576,89
