time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-01 00:00:00+00:00,11,9,504,143
2025-10-02 00:00:00+00:00,16,14,1066,254
2025-10-03 00:00:00+00:00,16,10,1240,253
2025-10-04 00:00:00+00:00,16,11,1696,123
2025-10-05 00:00:00+00:00,27,11,620,156
2025-10-06 00:00:00+00:00,23,15,1154,288
2025-10-07 00:00:00+00:00,10,9,1158,310
2025-10-08 00:00:00+00:00,11,11,1147,319
2025-10-09 00:00:00+00:00,20,19,1226,319
2025-10-10 00:00:00+00:00,57,41,1009,283
2025-10-11 00:00:00+00:00,37,22,558,181
2025-10-12 00:00:00+00:00,15,11,588,194
2025-10-13 00:00:00+00:00,33,24,1311,362
2025-10-14 00:00:00+00:00,30,20,1163,302
2025-10-15 00:00:00+00:00,27,19,605,151
