time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-22 00:00:00+00:00,2,2,1390,234
2024-03-23 00:00:00+00:00,4,4,1832,245
2024-03-24 00:00:00+00:00,1,1,2152,288
2024-03-25 00:00:00+00:00,13,13,4680,546
2024-03-26 00:00:00+00:00,16,13,5428,595
2024-03-27 00:00:00+00:00,29,12,4191,563
2024-03-28 00:00:00+00:00,11,10,4472,523
2024-03-29 00:00:00+00:00,6,6,3671,419
2024-03-30 00:00:00+00:00,4,4,2077,264
2024-03-31 00:00:00+00:00,3,3,2079,253
2024-04-01 00:00:00+00:00,27,12,3512,426
2024-04-02 00:00:00+00:00,23,19,4295,593
2024-04-03 00:00:00+00:00,11,10,4505,522
2024-04-04 00:00:00+00:00,12,12,3333,477
2024-04-05 00:00:00+00:00,5,4,1443,212
