time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-03 00:00:00+00:00,1,1,842,265
2025-03-04 00:00:00+00:00,11,9,2061,548
2025-03-05 00:00:00+00:00,28,17,2013,522
2025-03-06 00:00:00+00:00,12,10,2018,514
2025-03-07 00:00:00+00:00,35,18,1659,428
2025-03-08 00:00:00+00:00,18,9,713,213
2025-03-09 00:00:00+00:00,6,3,911,256
2025-03-10 00:00:00+00:00,20,11,2014,494
2025-03-11 00:00:00+00:00,93,19,2714,530
2025-03-12 00:00:00+00:00,35,14,2354,554
2025-03-13 00:00:00+00:00,65,15,2251,562
2025-03-14 00:00:00+00:00,61,17,1747,461
2025-03-15 00:00:00+00:00,11,11,984,260
2025-03-16 00:00:00+00:00,6,6,1108,250
2025-03-17 00:00:00+00:00,40,13,802,228
