time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-08 00:00:00+00:00,2,2,1228,139
2023-10-09 00:00:00+00:00,19,10,3605,451
2023-10-10 00:00:00+00:00,12,10,3754,504
2023-10-11 00:00:00+00:00,9,8,4152,539
2023-10-12 00:00:00+00:00,19,12,3901,518
2023-10-13 00:00:00+00:00,58,29,3509,486
2023-10-14 00:00:00+00:00,7,6,1794,242
2023-10-15 00:00:00+00:00,3,3,1621,227
2023-10-16 00:00:00+00:00,20,12,4332,536
2023-10-17 00:00:00+00:00,30,16,4494,515
2023-10-18 00:00:00+00:00,19,12,4186,517
2023-10-19 00:00:00+00:00,34,14,4026,514
2023-10-20 00:00:00+00:00,21,9,3571,425
2023-10-21 00:00:00+00:00,3,3,2089,247
2023-10-22 00:00:00+00:00,3,2,710,98
