time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-16 00:00:00+00:00,24.0,4.0,1618,220
2024-09-17 00:00:00+00:00,7.0,6.0,3422,399
2024-09-18 00:00:00+00:00,31.0,4.0,3759,476
2024-09-19 00:00:00+00:00,7.0,7.0,3850,513
2024-09-20 00:00:00+00:00,25.0,4.0,3624,421
2024-09-21 00:00:00+00:00,3.0,3.0,1714,197
2024-09-22 00:00:00+00:00,,,1234,208
2024-09-23 00:00:00+00:00,27.0,4.0,4277,497
2024-09-24 00:00:00+00:00,51.0,10.0,3543,495
2024-09-25 00:00:00+00:00,35.0,5.0,3909,503
2024-09-26 00:00:00+00:00,10.0,5.0,1840,495
2024-09-27 00:00:00+00:00,9.0,6.0,1442,404
2024-09-28 00:00:00+00:00,2.0,2.0,666,190
2024-09-29 00:00:00+00:00,11.0,5.0,864,228
2024-09-30 00:00:00+00:00,32.0,5.0,794,192
