time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-29 00:00:00+00:00,4,4,518,108
2025-03-30 00:00:00+00:00,5,4,867,245
2025-03-31 00:00:00+00:00,17,15,1714,496
2025-04-01 00:00:00+00:00,19,12,1831,501
2025-04-02 00:00:00+00:00,21,15,2040,477
2025-04-03 00:00:00+00:00,92,28,2131,470
2025-04-04 00:00:00+00:00,33,15,1571,398
2025-04-05 00:00:00+00:00,9,9,858,239
2025-04-06 00:00:00+00:00,5,5,1005,239
2025-04-07 00:00:00+00:00,48,16,2367,524
2025-04-08 00:00:00+00:00,25,17,2495,510
2025-04-09 00:00:00+00:00,35,20,2591,611
2025-04-10 00:00:00+00:00,27,17,2083,537
2025-04-11 00:00:00+00:00,16,14,1736,447
2025-04-12 00:00:00+00:00,3,3,312,101
