time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-30 00:00:00+00:00,54,12,545,231
2024-10-01 00:00:00+00:00,67,18,1164,351
2024-10-02 00:00:00+00:00,147,17,1130,397
2024-10-03 00:00:00+00:00,62,25,811,336
2024-10-04 00:00:00+00:00,442,21,1018,346
2024-10-05 00:00:00+00:00,18,10,467,194
2024-10-06 00:00:00+00:00,30,18,684,234
2024-10-07 00:00:00+00:00,11,9,1099,406
2024-10-08 00:00:00+00:00,96,22,1260,506
2024-10-09 00:00:00+00:00,179,18,1382,490
2024-10-10 00:00:00+00:00,101,19,1619,453
2024-10-11 00:00:00+00:00,763,21,1418,450
2024-10-12 00:00:00+00:00,83,11,987,251
2024-10-13 00:00:00+00:00,169,17,686,207
2024-10-14 00:00:00+00:00,148,10,715,212
