time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-10 00:00:00+00:00,177,39,581,234
2025-06-11 00:00:00+00:00,714,89,1212,431
2025-06-12 00:00:00+00:00,3538,107,4541,476
2025-06-13 00:00:00+00:00,1566,129,1372,388
2025-06-14 00:00:00+00:00,1566,58,622,230
2025-06-15 00:00:00+00:00,635,156,639,233
2025-06-16 00:00:00+00:00,934,136,1400,495
2025-06-17 00:00:00+00:00,2195,137,1213,465
2025-06-18 00:00:00+00:00,898,92,1268,403
2025-06-19 00:00:00+00:00,329,67,1104,374
2025-06-20 00:00:00+00:00,374,88,1030,374
2025-06-21 00:00:00+00:00,444,64,459,198
2025-06-22 00:00:00+00:00,335,136,761,201
2025-06-23 00:00:00+00:00,381,93,1362,500
2025-06-24 00:00:00+00:00,157,47,758,383
