time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-15 00:00:00+00:00,54,18,422,147
2025-06-16 00:00:00+00:00,934,136,1400,495
2025-06-17 00:00:00+00:00,2195,137,1213,465
2025-06-18 00:00:00+00:00,898,92,1268,403
2025-06-19 00:00:00+00:00,329,67,1104,374
2025-06-20 00:00:00+00:00,374,88,1030,374
2025-06-21 00:00:00+00:00,444,64,459,198
2025-06-22 00:00:00+00:00,335,136,761,201
2025-06-23 00:00:00+00:00,381,93,1362,500
2025-06-24 00:00:00+00:00,517,80,1666,610
2025-06-25 00:00:00+00:00,294,55,1201,480
2025-06-26 00:00:00+00:00,1917,58,1393,414
2025-06-27 00:00:00+00:00,1452,86,1027,365
2025-06-28 00:00:00+00:00,438,41,464,194
2025-06-29 00:00:00+00:00,240,108,286,78
