time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-06 00:00:00+00:00,8,6,366,159
2024-10-07 00:00:00+00:00,11,9,1099,406
2024-10-08 00:00:00+00:00,96,22,1260,506
2024-10-09 00:00:00+00:00,179,18,1382,490
2024-10-10 00:00:00+00:00,101,19,1619,453
2024-10-11 00:00:00+00:00,395,23,1418,450
2024-10-12 00:00:00+00:00,83,11,987,251
2024-10-13 00:00:00+00:00,169,17,686,207
2024-10-14 00:00:00+00:00,262,24,1546,462
2024-10-15 00:00:00+00:00,388,25,1739,539
2024-10-16 00:00:00+00:00,279,26,1791,553
2024-10-17 00:00:00+00:00,113,22,2261,616
2024-10-18 00:00:00+00:00,119,22,2162,575
2024-10-19 00:00:00+00:00,23,12,600,228
2024-10-20 00:00:00+00:00,18,11,201,82
