time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-15 00:00:00+00:00,158,25,777,182
2024-01-16 00:00:00+00:00,292,57,1937,432
2024-01-17 00:00:00+00:00,380,42,2075,420
2024-01-18 00:00:00+00:00,502,66,2372,442
2024-01-19 00:00:00+00:00,356,76,1802,371
2024-01-20 00:00:00+00:00,38,18,952,178
2024-01-21 00:00:00+00:00,185,71,1066,179
2024-01-22 00:00:00+00:00,283,50,1759,371
2024-01-23 00:00:00+00:00,1170,57,1807,393
2024-01-24 00:00:00+00:00,260,40,1945,417
2024-01-25 00:00:00+00:00,370,103,2121,398
2024-01-26 00:00:00+00:00,98,24,1564,346
2024-01-27 00:00:00+00:00,33,17,599,167
2024-01-28 00:00:00+00:00,155,77,650,188
2024-01-29 00:00:00+00:00,339,67,869,162
