time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-24 00:00:00+00:00,176,14,1330,255
2024-07-25 00:00:00+00:00,549,15,3052,546
2024-07-26 00:00:00+00:00,344,16,2162,440
2024-07-27 00:00:00+00:00,161,10,928,191
2024-07-28 00:00:00+00:00,20,12,914,207
2024-07-29 00:00:00+00:00,108,11,2157,465
2024-07-30 00:00:00+00:00,185,19,2541,511
2024-07-31 00:00:00+00:00,113,17,2591,432
2024-08-01 00:00:00+00:00,227,19,2359,472
2024-08-02 00:00:00+00:00,553,20,2505,417
2024-08-03 00:00:00+00:00,400,21,1143,238
2024-08-04 00:00:00+00:00,141,11,875,217
2024-08-05 00:00:00+00:00,516,24,2648,492
2024-08-06 00:00:00+00:00,846,26,2393,517
2024-08-07 00:00:00+00:00,485,17,1194,218
