time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-02 00:00:00+00:00,1981,133,684,384
2026-01-03 00:00:00+00:00,973,99,617,367
2026-01-04 00:00:00+00:00,914,193,890,470
2026-01-05 00:00:00+00:00,3521,259,1650,638
2026-01-06 00:00:00+00:00,4054,256,1341,540
2026-01-07 00:00:00+00:00,1667,243,1496,642
2026-01-08 00:00:00+00:00,3551,177,1522,651
2026-01-09 00:00:00+00:00,8300,107,2068,511
2026-01-10 00:00:00+00:00,1590,56,572,267
2026-01-11 00:00:00+00:00,1466,77,550,305
2026-01-12 00:00:00+00:00,7077,114,1401,654
2026-01-13 00:00:00+00:00,5131,115,1570,661
2026-01-14 00:00:00+00:00,3734,123,1618,783
2026-01-15 00:00:00+00:00,3188,132,1279,613
