time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-15 00:00:00+00:00,1878,207,485,220
2026-07-16 00:00:00+00:00,2148,320,585,278
2026-07-17 00:00:00+00:00,4143,605,628,260
2026-07-18 00:00:00+00:00,3842,292,544,228
2026-07-19 00:00:00+00:00,5944,342,499,175
2026-07-20 00:00:00+00:00,2657,310,617,261
2026-07-21 00:00:00+00:00,4443,420,605,243
2026-07-22 00:00:00+00:00,2514,341,769,356
2026-07-23 00:00:00+00:00,8787,461,679,328
2026-07-24 00:00:00+00:00,7183,539,647,302
2026-07-25 00:00:00+00:00,2678,368,836,455
2026-07-26 00:00:00+00:00,5787,361,724,403
2026-07-27 00:00:00+00:00,4670,352,605,287
2026-07-28 00:00:00+00:00,3664,361,1031,608
