time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-02 00:00:00+00:00,158,39,689,239
2025-04-03 00:00:00+00:00,808,138,1209,488
2025-04-04 00:00:00+00:00,897,81,1132,520
2025-04-05 00:00:00+00:00,81,31,450,203
2025-04-06 00:00:00+00:00,190,79,644,240
2025-04-07 00:00:00+00:00,3604,73,1482,501
2025-04-08 00:00:00+00:00,3786,74,1600,514
2025-04-09 00:00:00+00:00,2935,329,1617,573
2025-04-10 00:00:00+00:00,2984,81,1516,517
2025-04-11 00:00:00+00:00,856,69,1304,478
2025-04-12 00:00:00+00:00,1431,63,623,237
2025-04-13 00:00:00+00:00,439,96,804,234
2025-04-14 00:00:00+00:00,210,65,1509,511
2025-04-15 00:00:00+00:00,261,55,1730,514
2025-04-16 00:00:00+00:00,1174,26,580,250
