time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-14 00:00:00+00:00,46,44,480,188
2025-08-15 00:00:00+00:00,1094,833,976,310
2025-08-16 00:00:00+00:00,1503,219,415,186
2025-08-17 00:00:00+00:00,555,325,441,185
2025-08-18 00:00:00+00:00,379,127,1077,385
2025-08-19 00:00:00+00:00,257,76,675,286
2025-08-20 00:00:00+00:00,128,54,313,147
2025-08-21 00:00:00+00:00,220,93,915,385
2025-08-22 00:00:00+00:00,840,123,886,349
2025-08-23 00:00:00+00:00,322,135,627,305
2025-08-24 00:00:00+00:00,2826,211,690,372
2025-08-25 00:00:00+00:00,1068,401,935,368
2025-08-26 00:00:00+00:00,791,299,877,386
2025-08-27 00:00:00+00:00,504,61,1161,363
2025-08-28 00:00:00+00:00,87,27,388,156
